id,establishment_id,delivery_way,payment_type,enviado_em
3279,8240,Entrega,Crédito,2020-05-11 10:36:43.958472
3280,8240,Entrega,Crédito,2020-05-11 10:44:48.100790
3281,11688,Entrega,Débito,2020-05-11 10:49:34.951491
3282,3300,Entrega,Dinheiro,2020-05-11 10:50:21.766443
3283,11688,Entrega,Débito,2020-05-11 10:53:17.513782
3284,11688,Entrega,Dinheiro,2020-05-11 10:58:54.020355
3285,11688,Entrega,Crédito,2020-05-11 10:59:59.666577
3286,8240,Retirar,Débito,2020-05-11 11:04:18.373487
3287,11688,Entrega,Dinheiro,2020-05-11 11:08:47.201566
3288,1084,Retirar,Crédito,2020-05-11 11:09:14.052629
3289,8240,Entrega,Débito,2020-05-11 11:13:39.469735
3290,1084,Retirar,Débito,2020-05-11 11:14:19.264187
3291,11688,Entrega,Dinheiro,2020-05-11 11:16:19.032876
3292,1084,Retirar,Débito,2020-05-11 11:17:58.252092
3293,11688,Entrega,Débito,2020-05-11 11:18:22.059504
3294,1084,Entrega,Dinheiro,2020-05-11 11:26:08.351245
3295,1084,Entrega,Dinheiro,2020-05-11 11:34:00.134393
3296,3300,Entrega,Débito,2020-05-11 11:26:32.047373
3297,11688,Retirar,Débito,2020-05-11 11:27:22.940688
3298,11688,Entrega,Débito,2020-05-11 11:36:42.967152
3299,11688,Entrega,Débito,2020-05-11 11:38:25.776121
3300,4627,Entrega,Débito,2020-05-11 11:42:28.412504
3301,3300,Entrega,Dinheiro,2020-05-11 11:52:23.069321
3302,1084,Entrega,Dinheiro,2020-05-11 11:52:24.429532
3303,3300,Entrega,Débito,2020-05-11 11:54:58.216173
3304,1084,Entrega,Dinheiro,2020-05-11 11:56:06.465397
3305,3300,Entrega,Débito,2020-05-11 11:59:22.247065
3306,11688,Entrega,Débito,2020-05-11 12:06:40.582697
3307,1084,Entrega,Dinheiro,2020-05-11 12:22:02.869653
3308,1084,Entrega,Dinheiro,2020-05-11 12:14:46.656910
3309,11688,Entrega,Dinheiro,2020-05-11 12:19:06.331691
3310,11688,Entrega,Dinheiro,2020-05-11 12:26:34.015718
3311,1084,Entrega,Débito,2020-05-11 12:27:45.861013
3312,11688,Entrega,Dinheiro,2020-05-11 12:32:15.675458
3313,1084,Retirar,Débito,2020-05-11 12:59:58.514342
3314,3300,Retirar,Crédito,2020-05-11 12:38:24.907942
3315,3300,Retirar,Débito,2020-05-11 12:39:16.972517
3316,3300,Retirar,Crédito,2020-05-11 12:42:27.170700
3317,11688,Entrega,Débito,2020-05-11 13:02:34.055142
3318,6018,Entrega,Crédito,2020-05-11 13:12:47.388476
3319,13969,Entrega,Débito,2020-05-11 13:15:22.794044
3320,3300,Entrega,Crédito,2020-05-11 13:26:37.839559
3321,8987,Entrega,Dinheiro,2020-05-11 13:30:03.859279
3322,3300,Entrega,Dinheiro,2020-05-11 13:33:22.025588
3323,3300,Entrega,Crédito,2020-05-11 13:37:29.038050
3324,11688,Entrega,Dinheiro,2020-05-11 14:01:29.773543
3325,11688,Entrega,Dinheiro,2020-05-11 14:01:56.282217
3326,4627,Entrega,Crédito,2020-05-11 14:06:15.234418
3327,3300,Retirar,Crédito,2020-05-11 14:46:59.281920
3328,11688,Entrega,Crédito,2020-05-11 14:54:11.273483
3329,8240,Retirar,Crédito,2020-05-11 15:27:04.367926
3330,4627,Entrega,Débito,2020-05-11 15:32:04.806738
3331,4246,Entrega,Débito,2020-05-11 15:57:33.188835
3332,8240,Entrega,Dinheiro,2020-05-11 15:58:32.556032
3333,8240,Entrega,Crédito,2020-05-11 17:28:20.255711
3334,8240,Entrega,Crédito,2020-05-11 17:37:21.721803
3335,8240,Entrega,Crédito,2020-05-11 18:04:17.217638
3336,8240,Entrega,Débito,2020-05-11 18:16:46.139537
3337,4028,Retirar,Débito,2020-05-11 18:21:09.130431
3338,4246,Entrega,Débito,2020-05-11 18:21:24.106717
3339,4028,Entrega,Crédito,2020-05-11 18:23:01.232209
3340,4028,Entrega,Débito,2020-05-11 18:30:20.073335
3341,8240,Entrega,Débito,2020-05-11 18:31:38.635126
3342,4479,Entrega,Crédito,2020-05-11 18:55:05.071154
3343,4479,Entrega,Crédito,2020-05-11 19:01:21.792376
3344,4479,Entrega,Débito,2020-05-11 19:13:42.863808
3345,4479,Retirar,Débito,2020-05-11 19:19:18.282139
3346,4028,Entrega,Dinheiro,2020-05-11 19:37:04.171373
3347,4028,Entrega,Dinheiro,2020-05-11 19:50:26.643545
3348,4028,Entrega,Dinheiro,2020-05-11 19:52:20.989171
3349,4028,Entrega,Dinheiro,2020-05-11 19:54:18.545691
3350,4028,Entrega,Débito,2020-05-11 20:09:05.649164
3351,8240,Retirar,Crédito,2020-05-11 20:12:55.147983
3352,8240,Entrega,Débito,2020-05-11 20:39:50.116310
3353,11132,Retirar,Dinheiro,2020-05-11 20:45:31.301611
3354,11132,Retirar,Dinheiro,2020-05-11 20:53:38.779910
3355,4479,Entrega,Crédito,2020-05-11 21:04:58.763139
3356,4028,Retirar,Débito,2020-05-11 21:14:13.628289
3357,4028,Entrega,Crédito,2020-05-11 21:24:15.272699
3358,8240,Entrega,Débito,2020-05-11 21:34:19.974354
3359,4028,Entrega,Débito,2020-05-11 21:53:36.678216
3360,4479,Entrega,Crédito,2020-05-11 21:58:28.872149
3361,13375,Entrega,Dinheiro,2020-05-11 22:14:10.560072
3362,11132,Entrega,Dinheiro,2020-05-11 22:15:06.428852
3363,13375,Entrega,Dinheiro,2020-05-11 22:31:24.035415
3364,13375,Entrega,Dinheiro,2020-05-11 22:33:56.835432
3365,4028,Entrega,Débito,2020-05-11 23:46:28.559621
3366,8240,Entrega,Crédito,2020-05-12 08:38:49.442460
3367,8240,Entrega,Débito,2020-05-12 08:48:35.223266
3368,8240,Entrega,Crédito,2020-05-12 08:52:20.594353
3369,11688,Entrega,Crédito,2020-05-12 09:50:05.554775
3370,11688,Entrega,Débito,2020-05-12 09:52:57.894883
3371,8240,Entrega,Débito,2020-05-12 09:59:36.732404
3372,3975,Entrega,Débito,2020-05-12 10:05:52.883778
3373,11688,Entrega,Crédito,2020-05-12 10:10:46.451802
3374,11688,Entrega,Crédito,2020-05-12 10:14:03.643961
3375,11688,Entrega,Débito,2020-05-12 10:16:21.046093
3376,11688,Entrega,Crédito,2020-05-12 10:17:06.991660
3377,4627,Entrega,Débito,2020-05-12 10:20:22.002270
3378,11688,Entrega,Crédito,2020-05-12 10:32:53.891351
3379,11688,Entrega,Débito,2020-05-12 10:38:07.753908
3380,4627,Entrega,Crédito,2020-05-12 10:38:25.839935
3381,11688,Entrega,Crédito,2020-05-12 10:40:38.702606
3382,11688,Entrega,Dinheiro,2020-05-12 10:42:25.063433
3383,1084,Entrega,Débito,2020-05-12 11:13:18.530966
3384,3300,Entrega,Débito,2020-05-12 10:52:24.353757
3385,1084,Entrega,Débito,2020-05-12 10:59:57.626566
3386,3975,Entrega,Dinheiro,2020-05-12 11:01:11.064261
3387,11688,Retirar,Dinheiro,2020-05-12 11:02:58.944000
3388,3975,Entrega,Débito,2020-05-12 11:04:53.707997
3389,11688,Entrega,Crédito,2020-05-12 11:04:59.864607
3390,8240,Entrega,Débito,2020-05-12 11:07:00.724883
3391,11688,Entrega,Débito,2020-05-12 11:08:32.030065
3392,11688,Entrega,Dinheiro,2020-05-12 11:11:36.223879
3393,11688,Entrega,Crédito,2020-05-12 11:11:46.292938
3394,3300,Entrega,Crédito,2020-05-12 11:16:47.339195
3395,4028,Entrega,Dinheiro,2020-05-12 11:17:14.023533
3396,3300,Entrega,Débito,2020-05-12 11:18:39.880584
3397,1084,Retirar,Crédito,2020-05-12 11:20:04.389648
3398,11688,Entrega,Dinheiro,2020-05-12 11:22:15.703153
3399,3095,Retirar,Crédito,2020-05-12 11:25:36.083801
3400,11688,Entrega,Dinheiro,2020-05-12 11:36:15.106424
3401,8240,Entrega,Débito,2020-05-12 11:39:41.391753
3402,11688,Retirar,Débito,2020-05-12 11:41:32.448211
3403,8240,Entrega,Crédito,2020-05-12 11:45:30.307732
3404,4627,Entrega,Crédito,2020-05-12 11:45:57.805058
3405,1084,Retirar,Dinheiro,2020-05-12 11:55:41.268681
3406,3300,Entrega,Débito,2020-05-12 11:57:57.395965
3407,3300,Entrega,Débito,2020-05-12 12:05:30.070151
3408,8240,Entrega,Débito,2020-05-12 12:03:28.695606
3409,8240,Entrega,Débito,2020-05-12 12:06:58.413396
3410,4627,Entrega,Crédito,2020-05-12 12:13:16.637802
3411,7479,Entrega,Crédito,2020-05-12 12:13:21.536553
3412,4028,Entrega,Dinheiro,2020-05-12 12:10:31.185541
3413,11688,Entrega,Dinheiro,2020-05-12 12:12:44.862034
3414,7479,Entrega,Débito,2020-05-12 12:14:30.273745
3415,7479,Entrega,Crédito,2020-05-12 12:43:42.666788
3416,3095,Entrega,Débito,2020-05-12 12:35:51.904538
3417,1084,Entrega,Crédito,2020-05-12 12:41:07.292290
3418,1084,Retirar,Débito,2020-05-12 12:50:00.699215
3419,3300,Retirar,Crédito,2020-05-12 12:46:25.937428
3420,3300,Retirar,Crédito,2020-05-12 12:55:20.011517
3421,11688,Entrega,Crédito,2020-05-12 13:00:50.180815
3422,4627,Entrega,Crédito,2020-05-12 13:13:46.774623
3423,3300,Entrega,Débito,2020-05-12 13:10:48.679404
3424,7479,Entrega,Crédito,2020-05-12 13:16:24.659163
3425,3300,Entrega,Crédito,2020-05-12 13:20:58.758957
3426,7479,Entrega,Débito,2020-05-12 13:26:39.834311
3427,3300,Entrega,Dinheiro,2020-05-12 13:34:27.076426
3428,4627,Entrega,Débito,2020-05-12 13:38:57.761592
3429,3300,Entrega,Crédito,2020-05-12 13:43:04.702600
3430,3300,Entrega,Crédito,2020-05-12 13:50:13.312528
3431,4246,Retirar,Crédito,2020-05-12 14:08:05.061976
3432,4246,Entrega,Crédito,2020-05-12 13:53:11.200213
3433,7479,Entrega,Crédito,2020-05-12 14:03:36.647218
3434,7479,Entrega,Débito,2020-05-12 14:09:28.050039
3435,7479,Entrega,Débito,2020-05-12 14:10:18.047212
3436,7479,Entrega,Débito,2020-05-12 14:11:09.598451
3437,7479,Entrega,Crédito,2020-05-12 14:29:34.294352
3438,3095,Retirar,Débito,2020-05-12 14:17:20.022889
3439,4627,Entrega,Débito,2020-05-12 14:31:37.475415
3440,8240,Entrega,Débito,2020-05-12 14:39:44.745102
3441,3300,Entrega,Crédito,2020-05-12 14:42:54.928625
3442,7479,Entrega,Débito,2020-05-12 14:49:12.417397
3443,4479,Entrega,Crédito,2020-05-12 14:58:49.984469
3444,7479,Retirar,Débito,2020-05-12 15:11:47.832518
3445,7479,Retirar,Débito,2020-05-12 15:12:40.433188
3446,8240,Entrega,Débito,2020-05-12 15:24:42.608651
3447,7479,Entrega,Dinheiro,2020-05-12 15:25:23.983710
3448,8240,Entrega,Débito,2020-05-12 15:26:16.200832
3449,7479,Entrega,Crédito,2020-05-12 15:33:21.263767
3450,7479,Entrega,Crédito,2020-05-12 15:33:28.603028
3451,7479,Entrega,Débito,2020-05-12 15:35:37.394710
3452,8240,Entrega,Crédito,2020-05-12 15:39:37.094458
3453,7479,Entrega,Débito,2020-05-12 15:42:43.876234
3454,8240,Entrega,Débito,2020-05-12 16:01:17.677115
3455,7479,Entrega,Débito,2020-05-12 16:03:23.690122
3456,3300,Entrega,Crédito,2020-05-12 16:11:03.468175
3457,7479,Entrega,Débito,2020-05-12 16:11:38.501508
3458,4627,Entrega,Débito,2020-05-12 16:17:36.613532
3459,8240,Entrega,Débito,2020-05-12 16:21:31.652643
3460,7479,Entrega,Débito,2020-05-12 16:25:28.290947
3461,7479,Entrega,Débito,2020-05-12 16:28:18.496701
3462,8240,Entrega,Débito,2020-05-12 16:39:26.230438
3463,7479,Entrega,Débito,2020-05-12 16:45:28.154955
3464,7479,Entrega,Dinheiro,2020-05-12 16:46:58.174746
3465,7479,Entrega,Dinheiro,2020-05-12 16:47:48.236852
3466,7479,Entrega,Débito,2020-05-12 16:58:48.344181
3467,8240,Entrega,Dinheiro,2020-05-12 17:12:22.489159
3468,8240,Entrega,Débito,2020-05-12 17:20:19.961492
3469,744,Retirar,Crédito,2020-05-12 17:33:10.783758
3470,4479,Entrega,Débito,2020-05-12 18:08:41.050124
3471,1254,Entrega,Crédito,2020-05-12 17:51:53.537717
3472,4479,Entrega,Crédito,2020-05-12 18:03:06.997440
3473,14878,Retirar,Crédito,2020-05-12 18:22:32.191265
3474,8240,Entrega,Crédito,2020-05-12 18:24:05.075475
3475,10083,Entrega,Dinheiro,2020-05-12 18:24:45.847176
3476,1254,Entrega,Débito,2020-05-12 18:25:24.062114
3477,13969,Retirar,Crédito,2020-05-12 18:28:59.236042
3478,4028,Entrega,Dinheiro,2020-05-12 18:29:40.983476
3479,14092,Entrega,Dinheiro,2020-05-12 18:32:44.528818
3480,1254,Entrega,Débito,2020-05-12 18:33:25.570514
3481,8240,Entrega,Débito,2020-05-12 18:34:00.656638
3482,4028,Entrega,Dinheiro,2020-05-12 18:36:58.109180
3483,1084,Entrega,Débito,2020-05-12 18:37:08.984073
3484,14878,Retirar,Dinheiro,2020-05-12 18:42:11.972117
3485,8240,Entrega,Crédito,2020-05-12 18:44:37.062248
3486,8240,Entrega,Débito,2020-05-12 18:46:43.137789
3487,13969,Entrega,Crédito,2020-05-12 18:53:48.084897
3488,4479,Entrega,Crédito,2020-05-12 18:48:49.222379
3489,3300,Entrega,Débito,2020-05-12 18:49:25.194520
3490,4627,Entrega,Crédito,2020-05-12 18:54:58.202366
3491,4028,Retirar,Dinheiro,2020-05-12 19:05:31.259929
3492,14878,Retirar,Crédito,2020-05-12 19:05:53.283771
3493,8240,Entrega,Débito,2020-05-12 19:06:17.855051
3494,1761,Retirar,Dinheiro,2020-05-12 19:06:47.854738
3495,4028,Entrega,Dinheiro,2020-05-12 19:13:56.827176
3496,6513,Entrega,Crédito,2020-05-12 19:20:07.606031
3497,4028,Retirar,Dinheiro,2020-05-12 19:14:20.759557
3498,1761,Entrega,Dinheiro,2020-05-12 19:23:18.564007
3499,4627,Entrega,Crédito,2020-05-12 19:27:29.221156
3500,4627,Entrega,Dinheiro,2020-05-12 19:33:26.876176
3501,8240,Entrega,Débito,2020-05-12 19:33:36.500034
3502,4028,Retirar,Crédito,2020-05-12 19:37:46.822795
3503,6513,Entrega,Débito,2020-05-12 19:49:06.797351
3504,4028,Entrega,Dinheiro,2020-05-12 19:43:28.989392
3505,744,Retirar,Débito,2020-05-12 19:51:25.448208
3506,4479,Entrega,Crédito,2020-05-12 20:02:36.890926
3507,6513,Entrega,Débito,2020-05-12 20:03:16.488092
3508,4479,Entrega,Crédito,2020-05-12 20:17:02.026033
3509,4479,Entrega,Crédito,2020-05-12 20:22:33.994385
3510,744,Retirar,Crédito,2020-05-12 20:22:49.405951
3511,8240,Entrega,Dinheiro,2020-05-12 20:23:22.218305
3512,4479,Retirar,Crédito,2020-05-12 20:26:54.424853
3513,1254,Entrega,Débito,2020-05-12 20:35:16.126353
3514,6513,Entrega,Crédito,2020-05-12 20:38:08.463335
3515,8240,Entrega,Débito,2020-05-12 20:57:10.522259
3516,4028,Entrega,Débito,2020-05-12 20:45:57.833328
3517,8240,Entrega,Dinheiro,2020-05-12 20:46:07.611762
3518,4028,Entrega,Dinheiro,2020-05-12 20:58:42.308191
3519,10422,Entrega,Dinheiro,2020-05-12 21:12:24.198574
3520,1254,Entrega,Dinheiro,2020-05-12 21:14:32.931127
3521,4479,Retirar,Crédito,2020-05-12 21:29:42.963673
3522,11108,Entrega,Dinheiro,2020-05-12 21:21:15.945694
3523,4028,Retirar,Dinheiro,2020-05-12 21:25:28.619277
3524,4028,Entrega,Dinheiro,2020-05-12 21:26:57.796147
3525,4479,Retirar,Crédito,2020-05-12 21:27:32.840993
3526,6513,Entrega,Crédito,2020-05-12 21:27:47.524061
3527,4479,Retirar,Crédito,2020-05-12 21:35:05.044956
3528,4028,Retirar,Débito,2020-05-12 21:39:14.798343
3529,1254,Entrega,Dinheiro,2020-05-12 21:58:58.442495
3530,1254,Entrega,Dinheiro,2020-05-12 22:00:26.246801
3531,11108,Retirar,Crédito,2020-05-12 22:03:22.813665
3532,1254,Entrega,Crédito,2020-05-12 22:30:29.295946
3533,1254,Entrega,Débito,2020-05-12 22:48:21.686635
3534,4479,Retirar,Crédito,2020-05-13 07:24:18.754521
3535,8240,Entrega,Crédito,2020-05-13 08:11:28.252710
3536,4627,Entrega,Crédito,2020-05-13 08:27:14.385405
3537,4627,Entrega,Crédito,2020-05-13 08:48:17.905311
3538,4627,Entrega,Dinheiro,2020-05-13 09:11:59.519940
3539,14878,Retirar,Dinheiro,2020-05-13 09:15:22.254942
3540,4627,Entrega,Crédito,2020-05-13 09:22:47.402645
3541,11688,Entrega,Crédito,2020-05-13 09:39:48.667967
3542,11688,Entrega,Débito,2020-05-13 09:42:46.961599
3543,11688,Entrega,Dinheiro,2020-05-13 09:43:17.065389
3544,11688,Entrega,Dinheiro,2020-05-13 09:44:19.772402
3545,4479,Retirar,Crédito,2020-05-13 09:48:49.540471
3546,11688,Retirar,Débito,2020-05-13 09:56:43.729820
3547,11688,Entrega,Crédito,2020-05-13 10:00:25.422930
3548,3975,Entrega,Débito,2020-05-13 10:06:26.351970
3549,11688,Entrega,Débito,2020-05-13 10:09:57.973669
3550,11688,Entrega,Débito,2020-05-13 10:16:17.944239
3551,4479,Retirar,Crédito,2020-05-13 10:17:40.023773
3552,11688,Entrega,Crédito,2020-05-13 10:23:12.508536
3553,3975,Entrega,Débito,2020-05-13 10:27:28.099075
3554,11688,Entrega,Débito,2020-05-13 10:29:36.714323
3555,11688,Entrega,Crédito,2020-05-13 10:26:00.838552
3556,11688,Entrega,Crédito,2020-05-13 10:31:16.835262
3557,11688,Entrega,Crédito,2020-05-13 10:36:39.913300
3558,4627,Entrega,Débito,2020-05-13 10:40:10.830832
3559,4627,Entrega,Débito,2020-05-13 10:42:02.417677
3560,1084,Retirar,Débito,2020-05-13 10:48:02.457594
3561,11688,Entrega,Crédito,2020-05-13 10:50:33.776356
3562,8240,Retirar,Crédito,2020-05-13 10:52:11.768989
3563,4479,Retirar,Crédito,2020-05-13 11:03:29.112413
3564,1084,Retirar,Dinheiro,2020-05-13 11:03:31.601419
3565,1084,Retirar,Débito,2020-05-13 11:04:09.860585
3566,1084,Retirar,Crédito,2020-05-13 11:11:49.690601
3567,11688,Entrega,Crédito,2020-05-13 11:10:36.817618
3568,1084,Entrega,Débito,2020-05-13 11:14:43.936705
3569,11688,Entrega,Dinheiro,2020-05-13 11:15:27.653721
3570,11688,Entrega,Débito,2020-05-13 11:12:56.111905
3571,3300,Entrega,Dinheiro,2020-05-13 11:19:03.663381
3572,11688,Entrega,Crédito,2020-05-13 11:21:38.757603
3573,8240,Retirar,Débito,2020-05-13 11:21:04.680096
3574,14342,Entrega,Débito,2020-05-13 11:22:26.435867
3575,14342,Entrega,Débito,2020-05-13 11:26:46.218010
3576,3300,Retirar,Crédito,2020-05-13 11:26:52.683787
3577,1084,Entrega,Crédito,2020-05-13 11:32:11.679760
3578,8240,Entrega,Débito,2020-05-13 11:33:50.056470
3579,4028,Entrega,Dinheiro,2020-05-13 11:36:02.888398
3580,11688,Entrega,Dinheiro,2020-05-13 11:37:07.540655
3581,11688,Entrega,Débito,2020-05-13 11:39:07.197964
3582,3300,Retirar,Débito,2020-05-13 11:45:51.060226
3583,3975,Entrega,Dinheiro,2020-05-13 11:48:59.066163
3584,8240,Entrega,Crédito,2020-05-13 11:49:03.224425
3585,11688,Entrega,Débito,2020-05-13 11:46:41.556232
3586,1084,Entrega,Crédito,2020-05-13 11:47:01.213650
3587,1084,Entrega,Dinheiro,2020-05-13 11:51:12.879552
3588,3300,Retirar,Dinheiro,2020-05-13 12:02:20.071969
3589,1084,Retirar,Crédito,2020-05-13 12:05:23.088020
3590,11688,Entrega,Crédito,2020-05-13 12:05:48.498385
3591,8240,Entrega,Débito,2020-05-13 12:07:26.079124
3592,3300,Entrega,Crédito,2020-05-13 12:14:07.879796
3593,4028,Retirar,Dinheiro,2020-05-13 12:16:19.494035
3594,3300,Entrega,Débito,2020-05-13 12:17:56.959258
3595,11688,Entrega,Débito,2020-05-13 12:25:46.505722
3596,11688,Entrega,Crédito,2020-05-13 12:26:25.520414
3597,3300,Entrega,Débito,2020-05-13 12:27:31.570629
3598,3300,Entrega,Débito,2020-05-13 12:28:34.705218
3599,7479,Entrega,Débito,2020-05-13 12:29:57.889061
3600,7479,Entrega,Débito,2020-05-13 12:50:46.404028
3601,7479,Entrega,Débito,2020-05-13 13:03:31.710147
3602,7479,Entrega,Débito,2020-05-13 13:06:16.435033
3603,4627,Entrega,Débito,2020-05-13 13:09:37.964267
3604,4028,Entrega,Crédito,2020-05-13 13:12:36.320205
3605,7479,Entrega,Crédito,2020-05-13 13:20:05.853845
3606,8240,Entrega,Débito,2020-05-13 13:27:18.866666
3607,3300,Entrega,Débito,2020-05-13 13:42:00.732631
3608,3300,Entrega,Crédito,2020-05-13 13:44:09.099743
3609,7479,Entrega,Débito,2020-05-13 13:52:15.766580
3610,3300,Entrega,Crédito,2020-05-13 13:57:16.707083
3611,3300,Entrega,Crédito,2020-05-13 13:58:40.943956
3612,1084,Retirar,Dinheiro,2020-05-13 14:03:21.727699
3613,7479,Retirar,Crédito,2020-05-13 14:06:12.823296
3614,11688,Entrega,Dinheiro,2020-05-13 14:10:39.507181
3615,4627,Entrega,Crédito,2020-05-13 14:18:39.489966
3616,3300,Entrega,Débito,2020-05-13 14:20:17.251391
3617,3300,Entrega,Débito,2020-05-13 14:25:56.479535
3618,3300,Entrega,Dinheiro,2020-05-13 14:45:07.607961
3619,7479,Entrega,Débito,2020-05-13 14:54:54.560522
3620,7479,Entrega,Dinheiro,2020-05-13 15:06:35.036857
3621,8240,Entrega,Débito,2020-05-13 15:09:15.083753
3622,7479,Entrega,Dinheiro,2020-05-13 15:10:21.647095
3623,7479,Entrega,Dinheiro,2020-05-13 15:32:11.924022
3624,7479,Entrega,Débito,2020-05-13 15:13:29.807898
3625,8240,Entrega,Débito,2020-05-13 15:15:23.123281
3626,7479,Entrega,Débito,2020-05-13 15:29:13.421694
3627,3521,Entrega,Dinheiro,2020-05-13 15:44:09.693803
3628,8240,Entrega,Dinheiro,2020-05-13 15:53:01.666788
3629,7479,Retirar,Dinheiro,2020-05-13 16:01:36.542679
3630,13969,Retirar,Débito,2020-05-13 16:02:01.416016
3631,7479,Entrega,Débito,2020-05-13 16:02:59.554161
3632,7479,Entrega,Crédito,2020-05-13 16:04:53.919425
3633,7479,Entrega,Crédito,2020-05-13 16:25:43.840575
3634,7479,Entrega,Dinheiro,2020-05-13 16:28:04.845823
3635,8240,Entrega,Débito,2020-05-13 16:41:11.174618
3636,3300,Entrega,Débito,2020-05-13 16:53:28.634779
3637,7479,Entrega,Débito,2020-05-13 17:07:17.853035
3638,7479,Entrega,Crédito,2020-05-13 17:09:50.117724
3639,8240,Entrega,Débito,2020-05-13 16:57:37.751900
3640,8240,Entrega,Crédito,2020-05-13 17:39:49.082598
3641,7479,Entrega,Dinheiro,2020-05-13 17:45:17.075035
3642,7479,Entrega,Crédito,2020-05-13 18:00:45.709253
3643,14092,Entrega,Dinheiro,2020-05-13 18:04:43.144198
3644,4028,Entrega,Dinheiro,2020-05-13 18:13:14.865611
3645,8240,Entrega,Débito,2020-05-13 18:16:49.211224
3646,1761,Entrega,Débito,2020-05-13 18:27:51.131190
3647,8240,Entrega,Crédito,2020-05-13 18:36:49.992927
3648,3300,Retirar,Débito,2020-05-13 18:40:54.595557
3649,4028,Retirar,Débito,2020-05-13 18:43:07.456463
3650,6513,Entrega,Débito,2020-05-13 19:03:56.221075
3651,4479,Retirar,Crédito,2020-05-13 19:12:01.552133
3652,1254,Entrega,Dinheiro,2020-05-13 19:08:32.464105
3653,1761,Entrega,Crédito,2020-05-13 19:16:56.646319
3654,1761,Entrega,Crédito,2020-05-13 19:18:05.597271
3655,6513,Entrega,Débito,2020-05-13 19:18:06.870780
3656,4028,Entrega,Débito,2020-05-13 19:22:09.884688
3657,1761,Retirar,Crédito,2020-05-13 19:31:00.095840
3658,1254,Entrega,Crédito,2020-05-13 19:43:21.137862
3659,4028,Retirar,Crédito,2020-05-13 19:46:00.477661
3660,13375,Entrega,Débito,2020-05-13 19:54:51.524207
3661,1761,Entrega,Crédito,2020-05-13 20:09:24.994667
3662,8240,Entrega,Débito,2020-05-13 20:08:45.540717
3663,4028,Entrega,Débito,2020-05-13 20:11:15.579419
3664,4028,Entrega,Dinheiro,2020-05-13 20:11:40.956597
3665,8240,Entrega,Crédito,2020-05-13 20:30:31.894614
3666,3936,Retirar,Débito,2020-05-13 20:30:46.837379
3667,4028,Retirar,Débito,2020-05-13 20:40:11.644801
3668,1761,Entrega,Dinheiro,2020-05-13 20:33:25.479934
3669,4028,Entrega,Dinheiro,2020-05-13 20:40:15.173376
3670,8240,Entrega,Débito,2020-05-13 20:50:46.136200
3671,4028,Retirar,Crédito,2020-05-13 20:52:26.572415
3672,4028,Retirar,Crédito,2020-05-13 20:48:31.030782
3673,1254,Entrega,Crédito,2020-05-13 21:02:33.936551
3674,13375,Entrega,Dinheiro,2020-05-13 21:08:06.180527
3675,4028,Entrega,Crédito,2020-05-13 21:12:40.814241
3676,11108,Retirar,Dinheiro,2020-05-13 21:16:17.320189
3677,4028,Entrega,Débito,2020-05-13 21:32:47.435047
3678,6513,Entrega,Crédito,2020-05-13 21:33:40.213818
3679,1254,Entrega,Débito,2020-05-13 22:03:56.544482
3680,4028,Entrega,Dinheiro,2020-05-13 22:10:07.529842
3681,4479,Entrega,Débito,2020-05-13 23:54:14.874744
3682,4479,Entrega,Débito,2020-05-14 00:00:30.421606
3683,4479,Entrega,Crédito,2020-05-14 07:42:29.312229
3684,8240,Retirar,Crédito,2020-05-14 08:35:11.243365
3685,8240,Retirar,Débito,2020-05-14 08:40:18.899828
3686,8240,Entrega,Débito,2020-05-14 09:13:18.217096
3687,8240,Entrega,Crédito,2020-05-14 09:22:33.081933
3688,8240,Entrega,Dinheiro,2020-05-14 09:55:46.950568
3689,11688,Entrega,Débito,2020-05-14 10:03:39.349976
3690,8240,Entrega,Débito,2020-05-14 10:09:16.995730
3691,11688,Entrega,Crédito,2020-05-14 10:08:27.960173
3692,11688,Entrega,Dinheiro,2020-05-14 10:10:08.886590
3693,11688,Entrega,Débito,2020-05-14 10:11:14.163293
3694,11688,Entrega,Débito,2020-05-14 10:13:24.739202
3695,11688,Entrega,Crédito,2020-05-14 10:13:25.455630
3696,11688,Entrega,Débito,2020-05-14 10:13:31.325551
3697,11688,Entrega,Débito,2020-05-14 10:15:05.701669
3698,11688,Entrega,Débito,2020-05-14 10:20:04.751963
3699,11688,Entrega,Dinheiro,2020-05-14 10:22:49.874150
3700,11688,Entrega,Débito,2020-05-14 10:39:46.800109
3701,11688,Entrega,Débito,2020-05-14 10:24:09.316455
3702,11688,Entrega,Crédito,2020-05-14 10:25:06.153195
3703,11688,Entrega,Crédito,2020-05-14 10:25:24.268989
3704,11688,Entrega,Crédito,2020-05-14 10:25:43.604988
3705,11688,Entrega,Débito,2020-05-14 10:26:42.833115
3706,1084,Retirar,Débito,2020-05-14 10:28:39.141428
3707,1084,Retirar,Débito,2020-05-14 10:30:50.620089
3708,11688,Entrega,Dinheiro,2020-05-14 10:33:29.348209
3709,11688,Entrega,Dinheiro,2020-05-14 10:33:56.523806
3710,1084,Retirar,Dinheiro,2020-05-14 10:35:46.850418
3711,11688,Entrega,Débito,2020-05-14 10:46:09.735286
3712,11688,Entrega,Débito,2020-05-14 10:46:59.255422
3713,4627,Entrega,Crédito,2020-05-14 10:48:14.606808
